Time,GHI_1_Feb_MPT_1,GHI_2_Feb_MPT_1,GHI_3_Feb_MPT_1,GHI_4_Feb_MPT_1,GHI_5_Feb_MPT_1,GHI_6_Feb_MPT_1,GHI_7_Feb_MPT_1,GHI_8_Feb_MPT_1,GHI_9_Feb_MPT_1,GHI_10_Feb_MPT_1,GHI_11_Feb_MPT_1,GHI_12_Feb_MPT_1,GHI_13_Feb_MPT_1,GHI_14_Feb_MPT_1,GHI_15_Feb_MPT_1,GHI_16_Feb_MPT_1,GHI_17_Feb_MPT_1,GHI_18_Feb_MPT_1,GHI_19_Feb_MPT_1,GHI_20_Feb_MPT_1,GHI_21_Feb_MPT_1,GHI_22_Feb_MPT_1,GHI_23_Feb_MPT_1,GHI_24_Feb_MPT_1,GHI_25_Feb_MPT_1,GHI_26_Feb_MPT_1,GHI_27_Feb_MPT_1,GHI_28_Feb_MPT_1,GHI_29_Feb_MPT_1
7:34:00,367.6406,223.9374,186.8141,524.5165,370.0356,,,370.0356,368.8381,311.3568,,,,,146.3695,376.5688,353.9480,368.8381,-1.3306,106.4505,171.6515,,,,341.9723,191.6110,,353.9480,97.1361
7:35:00,373.6282,245.4929,180.8265,262.2583,251.4805,,,251.4805,353.2703,313.7519,,,,,161.0064,377.8994,355.2787,353.2703,17.2982,106.4505,170.3209,,,,344.6336,215.5623,,357.9399,89.1523
7:36:00,366.4431,253.8756,178.4314,228.7275,420.3318,,,420.3318,276.6286,313.7519,,,,,168.9902,381.8913,361.9318,276.6286,21.2901,106.4505,166.3290,,,,349.9561,288.7471,,363.2624,82.4992
7:37:00,377.2208,261.0607,179.6290,274.2335,282.6162,,,282.6162,350.8752,318.5420,,,,,170.3209,387.2138,356.6093,350.8752,21.2901,103.7893,159.6758,,,,352.6174,344.6336,,368.5850,75.8460
7:38:00,391.5911,273.0360,179.6290,411.9491,444.2823,,,444.2823,392.7886,323.3321,,,,,175.6434,391.2057,361.9318,392.7886,21.2901,101.1280,153.0226,,,,357.9399,419.1490,,371.2462,73.1847
7:39:00,396.3812,288.6039,183.2215,341.2950,463.4427,,,463.4427,404.7639,322.1346,,,,,184.9578,395.1976,371.2462,404.7639,26.6126,97.1361,146.3695,,,,360.6012,428.4634,,372.5768,73.1847
7:40:00,408.3565,319.7395,196.3943,380.8134,155.6784,,,155.6784,401.1713,329.3197,,,,,202.2560,400.5201,380.5606,401.1713,29.2739,94.4749,143.7082,,,,363.2624,324.6741,,377.8994,75.8460
7:41:00,417.9367,350.8752,213.1597,544.8745,407.1590,,,407.1590,285.0113,330.5173,,,,,212.9011,400.5201,391.2057,285.0113,27.9433,93.1442,141.0470,,,,369.9156,295.4002,,380.5606,81.1685
7:42:00,435.8996,285.0113,228.7275,591.5780,401.1713,,,401.1713,423.9243,332.9123,,,,,200.9254,403.1814,401.8507,423.9243,29.2739,91.8136,142.3776,,,,373.9075,295.4002,,385.8832,86.4911
7:43:00,452.6650,289.8014,235.9127,420.3318,404.7639,,,404.7639,416.7392,338.9000,,,,,198.2641,407.1733,407.1733,416.7392,31.9352,90.4830,142.3776,,,,379.2300,328.6660,,388.5444,91.8136
7:44:00,471.8254,294.5915,239.5053,316.1469,407.1590,,,407.1590,374.8257,341.2950,,,,,199.5947,412.4958,407.1733,374.8257,33.2658,86.4911,142.3776,,,,383.2219,322.0129,,392.5363,101.1280
7:45:00,494.5784,360.4554,246.6904,528.1091,410.7515,,,410.7515,439.4922,343.6901,,,,,278.1020,415.1571,412.4958,439.4922,34.5964,85.1604,141.0470,,,,388.5444,340.6417,,397.8589,110.4424
7:46:00,507.7512,399.9738,255.0731,558.0473,411.9491,,,411.9491,420.3318,349.6777,,,,,429.7940,420.4796,413.8265,420.3318,30.6045,83.8298,138.3857,,,,391.2057,319.3516,,401.8507,115.7650
7:47:00,514.9363,314.9494,279.0237,565.2324,414.3441,,,414.3441,437.0971,350.8752,,,,,485.6805,424.4715,419.1490,437.0971,27.9433,85.1604,134.3938,,,,396.5282,319.3516,,401.8507,119.7568
7:48:00,530.5042,477.8130,298.1841,408.3565,420.3318,,,420.3318,457.4551,354.4678,,,,,496.3256,425.8021,425.8021,457.4551,25.2820,83.8298,131.7325,,,,400.5201,314.0291,,408.5039,122.4181
7:49:00,550.8621,312.5544,300.5791,431.1095,425.1219,,,425.1219,453.8625,359.2579,,,,,469.7130,432.4553,436.4472,453.8625,21.2901,86.4911,130.4019,,,,404.5120,312.6984,,412.4958,119.7568
7:50:00,259.8632,250.2830,304.1717,287.4063,425.1219,,,425.1219,458.6526,366.4431,,,,,441.7697,433.7859,443.1003,458.6526,17.2982,87.8217,130.4019,,,,407.1733,304.7146,,415.1571,122.4181
7:51:00,316.1469,264.6533,305.3692,502.9611,425.1219,,,425.1219,447.8749,370.0356,,,,,437.7778,439.1084,348.6255,447.8749,17.2982,94.4749,130.4019,,,,412.4958,341.9723,,419.1490,130.4019
7:52:00,549.6646,358.0604,306.5667,494.5784,439.4922,,,439.4922,395.1837,371.2332,,,,,459.0679,441.7697,427.1328,395.1837,15.9676,98.4667,130.4019,,,,412.4958,365.9237,,420.4796,134.3938
7:53:00,451.4674,361.6530,299.3816,475.4180,446.6773,,,446.6773,444.2823,372.4307,,,,,467.0517,445.7616,296.7308,444.2823,17.2982,102.4586,129.0713,,,,416.4877,286.0858,,428.4634,138.3857
7:54:00,554.4547,262.2583,332.9123,441.8872,387.9985,,,387.9985,449.0724,378.4183,,,,,468.3823,448.4229,457.7373,449.0724,21.2901,105.1199,126.4100,,,,421.8102,310.0372,,432.4553,141.0470
7:55:00,570.0225,426.3194,329.3197,525.7141,443.0848,,,443.0848,474.2204,379.6158,,,,,472.3742,455.0760,464.3904,474.2204,27.9433,106.4505,122.4181,,,,428.4634,329.9966,,435.1166,137.0551
7:56:00,565.2324,433.5046,322.1346,493.3809,446.6773,,,446.6773,453.8625,384.4059,,,,,421.8102,457.7373,467.0517,453.8625,31.9352,103.7893,118.4262,,,,425.8021,320.6822,,441.7697,127.7406
7:57:00,561.6398,440.6897,323.3321,490.9858,451.4674,,,451.4674,456.2575,386.8010,,,,,464.3904,461.7292,468.3823,456.2575,34.5964,105.1199,114.4343,,,,428.4634,457.7373,,443.1003,126.4100
7:58:00,480.2081,465.8377,374.8257,373.6282,455.0600,,,455.0600,457.4551,389.1960,,,,,457.7373,464.3904,475.0355,457.4551,38.5883,105.1199,111.7731,,,,429.7940,480.3580,,445.7616,127.7406
7:59:00,553.2571,480.2081,349.6777,306.5667,457.4551,,,457.4551,471.8254,393.9862,,,,,232.8605,468.3823,475.0355,471.8254,45.2415,105.1199,111.7731,,,,436.4472,475.0355,,449.7535,134.3938
8:00:00,543.6769,452.6650,365.2455,348.4802,461.0476,,,461.0476,461.0476,396.3812,,,,,489.6724,472.3742,484.3499,461.0476,53.2253,107.7812,111.7731,,,,440.4391,453.7454,,455.0760,143.7082
8:01:00,234.7152,437.0971,378.4183,295.7890,465.8377,,,465.8377,463.4427,398.7763,,,,,504.3094,476.3661,492.3337,463.4427,61.2091,106.4505,115.7650,,,,443.1003,477.6968,,459.0679,137.0551
8:02:00,191.6042,455.0600,356.8629,311.3568,468.2328,,,468.2328,468.2328,403.5664,,,,,491.0031,480.3580,494.9950,468.2328,71.8541,109.1118,119.7568,,,,453.7454,467.0517,,460.3985,125.0794
8:03:00,168.8512,482.6031,322.1346,482.6031,470.6278,,,470.6278,470.6278,407.1590,,,,,516.2851,484.3499,504.3094,470.6278,81.1685,107.7812,126.4100,,,,455.0760,479.0274,,464.3904,113.1037
8:04:00,168.8512,329.3197,308.9618,243.0978,475.4180,,,475.4180,473.0229,409.5540,,,,,182.2965,489.6724,493.6643,473.0229,91.8136,105.1199,473.0229,,,,453.7454,485.6805,,467.0517,102.4586
8:05:00,202.3820,417.9367,316.1469,193.9993,479.0105,,,479.0105,476.6155,416.7392,,,,,138.3857,494.9950,505.6400,476.6155,97.1361,103.7893,,,,,464.3904,491.0031,,471.0436,94.4749
8:06:00,207.1721,402.3688,302.9742,189.2092,482.6031,,,482.6031,481.4056,419.1342,,,,,129.0713,496.3256,502.9788,481.4056,102.4586,105.1199,,,,,464.3904,491.0031,,477.6968,95.8055
8:07:00,408.3565,390.3936,282.6162,276.6286,486.1957,,,486.1957,489.7883,422.7268,,,,,142.3776,501.6481,517.6157,489.7883,102.4586,106.4505,,,,,473.7049,494.9950,,483.0193,101.1280
8:08:00,241.9003,492.1833,259.8632,608.3434,488.5908,,,488.5908,486.1957,431.1095,,,,,226.2074,505.6400,522.9382,486.1957,102.4586,115.7650,,,,,475.0355,494.9950,,485.6805,115.7650
8:09:00,251.4805,490.9858,247.8880,516.1339,493.3809,,,493.3809,488.5908,438.2947,,,,,153.0226,508.3013,525.5995,488.5908,102.4586,125.0794,,,,,479.0274,500.3175,,489.6724,151.6920
8:10:00,302.9742,498.1710,251.4805,347.2826,496.9734,,,496.9734,490.9858,441.8872,,,,,171.6515,512.2932,533.5833,490.9858,105.1199,135.7244,,,,,479.0274,504.3094,,493.6643,262.1344
8:11:00,451.4674,510.1462,274.2335,261.0607,501.7636,,,501.7636,499.3685,439.4922,,,,,187.6191,518.9464,540.2365,499.3685,114.4343,149.0308,,,,,480.3580,505.6400,,500.3175,628.0581
8:12:00,508.9487,510.1462,308.9618,323.3321,506.5537,,,506.5537,500.5660,440.6897,,,,,203.5866,520.2770,545.5590,500.5660,117.0956,161.0064,,,,,480.3580,512.2932,,505.6400,364.5931
8:13:00,584.3928,513.7388,332.9123,354.4678,508.9487,,,508.9487,501.7636,441.8872,,,,,407.1733,522.9382,548.2202,501.7636,114.4343,174.3127,,,,,493.6643,513.6238,,506.9706,493.6643
8:14:00,554.4547,506.5537,347.2826,379.6158,510.1462,,,510.1462,505.3561,446.6773,,,,,178.3046,526.9301,560.1959,505.3561,105.1199,184.9578,,,,,489.6724,516.2851,,510.9625,528.2607
8:15:00,543.6769,510.1462,435.8996,550.8621,513.7388,,,513.7388,508.9487,450.2699,,,,,163.6677,532.2526,572.1716,508.9487,99.7974,188.9497,,,,,501.6481,524.2689,,513.6238,815.6772
8:16:00,499.3685,522.1215,422.7268,559.2448,516.1339,,,516.1339,511.3438,452.6650,,,,,162.3371,533.5833,580.1554,511.3438,93.1442,190.2803,,,,,506.9706,529.5914,,518.9464,803.7015
8:17:00,597.5656,524.5165,421.5293,623.9112,522.1215,,,522.1215,513.7388,456.2575,,,,,162.3371,538.9058,586.8085,513.7388,87.8217,187.6191,,,,,509.6319,534.9139,,521.6076,750.4763
8:18:00,598.7632,529.3066,408.3565,626.3063,524.5165,,,524.5165,517.3314,456.2575,,,,,141.0470,542.8977,565.5184,517.3314,87.8217,184.9578,,,,,513.6238,537.5752,,525.5995,674.6303
8:19:00,614.3310,529.3066,420.3318,631.0964,528.1091,,,528.1091,518.5289,461.0476,,,,,131.7325,546.8896,347.2949,518.5289,82.4992,180.9659,,,,,520.2770,542.8977,,529.5914,634.7113
8:20:00,611.9360,535.2943,420.3318,581.9978,530.5042,,,530.5042,524.5165,461.0476,,,,,186.2884,550.8815,240.8443,524.5165,79.8379,176.9740,,,,,530.9220,544.2283,,533.5833,645.3563
8:21:00,617.9236,544.8745,408.3565,464.6402,534.0967,,,534.0967,531.7017,468.2328,,,,,146.3695,554.8734,230.1993,531.7017,78.5073,175.6434,,,,,528.2607,549.5508,,536.2446,648.0176
8:22:00,590.3805,560.4423,398.7763,459.8501,535.2943,,,535.2943,535.2943,470.6278,,,,,158.3452,557.5347,420.4796,535.2943,91.8136,171.6515,,,,,532.2526,548.2202,,541.5671,646.6870
8:23:00,261.0607,567.6275,431.1095,440.6897,540.0844,,,540.0844,537.6893,474.2204,,,,,306.0453,561.5266,256.8119,537.6893,102.4586,172.9821,,,,,530.9220,553.5427,,542.8977,625.3969
8:24:00,405.9614,571.2200,445.4798,299.3816,543.6769,,,543.6769,538.8868,476.6155,,,,,573.5022,565.5184,605.4374,538.8868,111.7731,175.6434,,,,,534.9139,554.8734,,546.8896,629.3887
8:25:00,586.7879,573.6151,432.3070,576.0102,546.0720,,,546.0720,543.6769,479.0105,,,,,304.7146,566.8491,240.8443,543.6769,131.7325,175.6434,,,,,528.2607,560.1959,,552.2121,461.7292
8:26:00,215.5547,584.3928,370.0356,573.6151,549.6646,,,549.6646,544.8745,484.9982,,,,,131.7325,570.8409,252.8200,544.8745,139.7163,175.6434,,,,,544.2283,562.8572,,556.2040,240.8443
8:27:00,257.4682,593.9731,435.8996,549.6646,553.2571,,,553.2571,550.8621,487.3932,,,,,133.0632,574.8329,637.3726,550.8621,133.0632,170.3209,,,,,548.2202,568.1797,,560.1959,220.8848
8:28:00,195.1968,602.3558,410.7515,519.7264,556.8497,,,556.8497,559.2448,492.1833,,,,,145.0389,578.8248,243.5056,559.2448,138.3857,166.3290,,,,,545.5590,573.5022,,562.8572,238.1831
8:29:00,192.8017,605.9483,344.8876,441.8872,559.2448,,,559.2448,555.6522,495.7759,,,,,154.3533,580.1554,628.0581,555.6522,157.0145,188.9497,,,,,549.5508,578.8248,,565.5184,415.1571
8:30:00,199.9869,617.9236,359.2579,432.3070,560.4423,,,560.4423,556.8497,499.3685,,,,,170.3209,585.4779,620.0743,556.8497,161.0064,200.9254,,,,,552.2121,581.4860,,568.1797,359.2705
8:31:00,235.9127,628.7014,540.0844,499.3685,561.6398,,,561.6398,560.4423,504.1586,,,,,192.9416,588.1392,594.7924,560.4423,163.6677,211.5704,,,,,558.8653,585.4779,,572.1716,460.3985
8:32:00,210.7646,638.2816,397.5787,355.6653,566.4299,,,566.4299,562.8374,511.3438,,,,,274.1101,589.4698,544.2283,562.8374,168.9902,219.5542,,,,,546.8896,584.1473,,576.1635,709.2266
8:33:00,239.5053,651.4544,324.5296,543.6769,568.8250,,,568.8250,568.8250,513.7388,,,,,242.1750,590.8004,393.8669,568.8250,170.3209,224.8767,,,,,557.5347,586.8085,,578.8248,468.3823
8:34:00,247.8880,663.4296,335.3074,449.0724,570.0225,,,570.0225,572.4176,516.1339,,,,,242.1750,598.7842,617.4131,572.4176,170.3209,222.2155,,,,,548.2202,589.4698,,585.4779,698.5816
8:35:00,632.2939,676.6024,282.6162,383.2084,571.2200,,,571.2200,577.2077,522.1215,,,,,246.1669,601.4455,612.0905,577.2077,183.6272,220.8848,,,,,574.8329,593.4617,,589.4698,726.5248
8:36:00,232.3201,684.9851,243.0978,368.8381,577.2077,,,577.2077,581.9978,523.3190,,,,,280.7633,602.7761,604.1068,581.9978,195.6028,222.2155,,,,,569.5103,593.4617,,593.4617,339.3111
8:37:00,228.7275,690.9727,246.6904,444.2823,581.9978,,,581.9978,590.3805,529.3066,,,,,536.2446,606.7680,617.4131,590.3805,207.5785,230.1993,,,,,581.4860,598.7842,,596.1230,254.1506
8:38:00,234.7152,696.9603,263.4558,416.7392,585.5904,,,585.5904,591.5780,532.8992,,,,,231.5299,612.0905,620.0743,591.5780,208.9092,235.5218,,,,,586.8085,604.1068,,600.1149,243.5056
8:39:00,500.5660,700.5529,269.4434,389.1960,586.7879,,,586.7879,589.1830,532.8992,,,,,220.8848,617.4131,624.0662,589.1830,207.5785,236.8524,,,,,168.9902,612.0905,,605.4374,275.4407
8:40:00,649.0593,713.7257,287.4063,354.4678,590.3805,,,590.3805,590.3805,540.0844,,,,,216.8930,617.4131,624.0662,590.3805,204.9173,243.5056,,,,,596.1230,616.0825,,608.0986,246.1669
8:41:00,647.8618,724.5034,336.5049,379.6158,595.1706,,,595.1706,592.7755,540.0844,,,,,219.5542,622.7356,625.3969,592.7755,198.2641,252.8200,,,,,592.1310,618.7437,,612.0905,232.8605
8:42:00,674.2073,740.0713,360.4554,386.8010,597.5656,,,597.5656,593.9731,542.4794,,,,,222.2155,626.7275,629.3887,593.9731,187.6191,256.8119,,,,,581.4860,621.4050,,614.7518,227.5380
8:43:00,494.5784,759.2317,404.7639,367.6406,602.3558,,,602.3558,595.1706,547.2695,,,,,222.2155,630.7194,618.7437,595.1706,179.6353,236.8524,,,,,485.6805,621.4050,,617.4131,228.8686
8:44:00,667.0222,775.9971,473.0229,348.4802,604.7508,,,604.7508,595.1706,552.0596,,,,,228.8686,632.0500,620.0743,595.1706,171.6515,212.9011,,,,,608.0986,629.3887,,622.7356,254.1506
8:45:00,605.9483,801.1451,492.1833,352.0728,607.1459,,,607.1459,598.7632,553.2571,,,,,235.5218,636.0419,632.0500,598.7632,174.3127,198.2641,,,,,613.4212,636.0419,,626.7275,291.4083
8:46:00,524.5165,833.4783,477.8130,432.3070,610.7384,,,610.7384,607.1459,553.2571,,,,,238.1831,636.0419,649.3482,607.1459,195.6028,172.9821,,,,,594.7924,608.0986,,628.0581,268.7876
8:47:00,294.5915,587.9854,428.7144,453.8625,614.3310,,,614.3310,626.3063,558.0473,,,,,232.8605,640.0338,632.0500,626.3063,218.2236,155.6839,,,,,610.7599,641.3644,,633.3807,270.1182
8:48:00,320.9371,537.6893,506.5537,393.9862,615.5286,,,615.5286,617.9236,561.6398,,,,,243.5056,645.3563,678.6221,617.9236,236.8524,153.0226,,,,,628.0581,646.6870,,637.3726,361.9318
8:49:00,289.8014,611.9360,542.4794,437.0971,620.3187,,,620.3187,615.5286,565.2324,,,,,242.1750,649.3482,681.2834,615.5286,250.1587,157.0145,,,,,171.6515,648.0176,,644.0257,312.6984
8:50:00,281.4187,393.9862,531.7017,468.2328,622.7137,,,622.7137,617.9236,567.6275,,,,,219.5542,652.0095,455.0760,617.9236,256.8119,155.6839,,,,,624.0662,658.6627,,654.6708,341.9723
8:51:00,354.4678,423.9243,498.1710,483.8006,625.1088,,,625.1088,621.5162,572.4176,,,,,214.2317,656.0014,475.0355,621.5162,260.8038,158.3452,,,,,633.3807,659.9933,,669.3077,311.3678
8:52:00,477.8130,365.2455,500.5660,487.3932,628.7014,,,628.7014,622.7137,571.2200,,,,,222.2155,658.6627,622.7356,622.7137,264.7957,151.6920,,,,,641.3644,669.3077,,659.9933,369.9156
8:53:00,335.3074,444.2823,482.6031,502.9611,631.0964,,,631.0964,628.7014,574.8126,,,,,238.1831,662.6545,706.5654,628.7014,271.4489,142.3776,,,,,636.0419,670.6383,,656.0014,326.0047
8:54:00,409.5540,587.9854,475.4180,502.9611,633.4915,,,633.4915,628.7014,578.4052,,,,,256.8119,666.6464,673.2996,628.7014,276.7714,135.7244,,,,,641.3644,679.9528,,658.6627,310.0372
8:55:00,599.9607,597.5656,577.2077,512.5413,637.0840,,,637.0840,632.2939,581.9978,,,,,278.1020,669.3077,694.5897,632.2939,279.4327,133.0632,,,,,670.6383,686.6059,,661.3239,274.1101
8:56:00,756.8367,829.8857,537.6893,432.3070,639.4791,,,639.4791,638.2816,585.5904,,,,,287.4164,673.2996,698.5816,638.2816,274.1101,129.0713,,,,,388.5444,693.2591,,665.3158,238.1831
8:57:00,778.3921,607.1459,589.1830,518.5289,640.6766,,,640.6766,641.8742,586.7879,,,,,270.1182,678.6221,685.2753,641.8742,267.4569,122.4181,,,,,178.3046,709.2266,,669.3077,227.5380
8:58:00,779.5897,504.1586,567.6275,530.5042,645.4667,,,645.4667,645.4667,587.9854,,,,,262.1344,679.9528,690.5978,645.4667,259.4732,117.0956,,,,,565.5184,719.8717,,673.2996,223.5461
8:59:00,647.8618,447.8749,587.9854,511.3438,647.8618,,,647.8618,647.8618,593.9731,,,,,252.8200,682.6140,683.9446,647.8618,252.8200,109.1118,,,,,476.3661,286.0858,,678.6221,227.5380
9:00:00,367.6406,429.9120,719.7133,516.1339,651.4544,,,651.4544,651.4544,597.5656,,,,,242.1750,687.9365,699.9122,651.4544,248.8281,106.4505,,,,,620.0743,576.1635,,682.6140,232.8605
9:01:00,673.0098,496.9734,738.8738,534.0967,652.6519,,,652.6519,653.8494,604.7508,,,,,231.5299,690.5978,698.5816,653.8494,242.1750,87.8217,,,,,686.6059,753.1375,,685.2753,232.8605
9:02:00,754.4416,561.6398,747.2564,552.0596,657.4420,,,657.4420,656.2445,609.5409,,,,,219.5542,691.9285,689.2672,656.2445,234.1912,70.5235,,,,,653.3402,766.4438,,686.6059,223.5461
9:03:00,797.5526,492.1833,626.3063,607.1459,661.0346,,,661.0346,658.6395,614.3310,,,,,206.2479,694.5897,695.9204,658.6395,230.1993,73.1847,,,,,699.9122,782.4114,,693.2591,215.5623
9:04:00,778.3921,705.3430,483.8006,587.9854,663.4296,,,663.4296,663.4296,615.5286,,,,,196.9335,699.9122,678.6221,663.4296,228.8686,71.8541,,,,,706.5654,436.4472,,695.9204,212.9011
9:05:00,814.3179,671.8123,560.4423,455.0600,664.6271,,,664.6271,663.4296,617.9236,,,,,190.2803,701.2429,683.9446,663.4296,235.5218,59.8784,,,,,709.2266,815.6772,,695.9204,211.5704
9:06:00,807.1328,561.6398,474.2204,513.7388,668.2197,,,668.2197,667.0222,619.1211,,,,,187.6191,703.9041,685.2753,667.0222,243.5056,39.9190,,,,,709.2266,806.3627,,701.2429,212.9011
9:07:00,783.1823,610.7384,397.5787,595.1706,671.8123,,,671.8123,669.4172,627.5038,,,,,183.6272,709.2266,693.2591,669.4172,246.1669,39.9190,,,,,710.5573,786.4033,799.7096,705.2347,223.5461
9:08:00,786.7748,510.1462,525.7141,463.4427,674.2073,,,674.2073,673.0098,629.8989,,,,,180.9659,710.5573,705.2347,673.0098,239.5137,33.2658,,,,,714.5492,767.7744,810.3547,706.5654,230.1993
9:09:00,810.7253,443.0848,413.1466,464.6402,676.6024,,,676.6024,678.9974,626.3063,,,,,182.2965,717.2105,703.9041,678.9974,224.8767,29.2739,,,,,719.8717,730.5168,783.7420,710.5573,238.1831
9:10:00,710.1331,447.8749,377.2208,534.0967,680.1950,,,680.1950,678.9974,629.8989,,,,,178.3046,719.8717,713.2186,678.9974,204.9173,34.5964,,,,,722.5330,774.4276,782.4114,714.5492,247.4975
9:11:00,781.9847,420.3318,427.5169,529.3066,684.9851,,,684.9851,682.5900,628.7014,,,,,171.6515,721.2023,713.2186,682.5900,186.2884,37.2577,,,,,717.2105,771.7664,801.0402,719.8717,263.4651
9:12:00,773.6020,408.3565,581.9978,520.9240,687.3801,,,687.3801,686.1826,621.5162,,,,,164.9983,726.5248,717.2105,686.1826,164.9983,58.5478,,,,,739.8312,234.1912,795.7177,722.5330,280.7633
9:13:00,787.9724,456.2575,577.2077,546.0720,690.9727,,,690.9727,688.5776,625.1088,,,,,167.6596,730.5168,715.8798,688.5776,143.7082,74.5154,,,,,767.7744,206.2479,268.7876,727.8555,298.0615
9:14:00,801.1451,420.3318,554.4547,535.2943,693.3677,,,693.3677,692.1702,628.7014,,,,,171.6515,731.8474,714.5492,692.1702,130.4019,74.5154,,,,,765.1132,219.5542,781.0808,729.1861,311.3678
9:15:00,783.1823,391.5911,577.2077,543.6769,696.9603,,,696.9603,695.7628,625.1088,,,,,180.9659,733.1780,718.5411,695.7628,121.0875,73.1847,,,,,755.7988,405.8427,231.5299,731.8474,326.0047
9:16:00,797.5526,391.5911,787.9724,581.9978,700.5529,,,700.5529,701.7504,627.5038,,,,,190.2803,734.5087,723.8636,701.7504,115.7650,70.5235,,,,,758.4600,835.6367,852.9349,734.5087,343.3030
9:17:00,270.6410,393.9862,977.1815,718.5158,701.7504,,,701.7504,704.1455,621.5162,,,,,207.5785,737.1699,727.8555,704.1455,113.1037,69.1928,,,,,789.0646,279.4327,832.9754,737.1699,365.9237
9:18:00,231.1226,395.1837,843.0585,875.3917,704.1455,,,704.1455,702.9479,620.3187,,,,,239.5137,737.1699,731.8474,702.9479,110.4424,66.5316,,,,,742.4924,814.3466,813.0159,741.1618,389.8751
9:19:00,227.5300,504.1586,730.4911,753.2441,706.5405,,,706.5405,707.7380,620.3187,,,,,268.7876,741.1618,731.8474,707.7380,110.4424,70.5235,,,,,759.7907,826.3222,807.6934,742.4924,417.8183
9:20:00,250.2830,390.3936,641.8742,807.1328,710.1331,,,710.1331,706.5405,623.9112,,,,,278.1020,746.4843,735.8393,706.5405,110.4424,69.1928,,,,,767.7744,851.6043,702.5735,745.1537,440.4391
9:21:00,295.7890,384.4059,780.7872,674.2073,712.5282,,,712.5282,711.3306,631.0964,,,,,268.7876,750.4763,737.1699,711.3306,115.7650,70.5235,,,,,262.1344,856.9268,805.0321,747.8149,429.7940
9:22:00,838.2684,387.9985,742.4663,620.3187,714.9232,,,714.9232,714.9232,626.3063,,,,,699.9122,755.7988,741.1618,714.9232,122.4181,71.8541,,,,,232.8605,850.2736,255.4813,749.1456,391.2057
9:23:00,870.6016,409.5540,445.4798,602.3558,718.5158,,,718.5158,717.3183,620.3187,,,,,296.7308,759.7907,742.4924,717.3183,134.3938,71.8541,,,,,794.3871,836.9673,339.3111,751.8069,359.2705
9:24:00,845.4536,393.9862,728.0960,623.9112,723.3059,,,723.3059,718.5158,558.0473,,,,,270.1182,762.4519,749.1456,718.5158,151.6920,78.5073,,,,,805.0321,742.4924,522.9382,754.4681,339.3111
9:25:00,555.6522,377.2208,793.9600,576.0102,726.8985,,,726.8985,722.1084,643.0717,,,,,236.8524,763.7825,753.1375,722.1084,167.6596,85.1604,,,,,600.1149,351.2867,1031.2400,757.1294,326.0047
9:26:00,887.3670,366.4431,844.2560,524.5165,729.2935,,,729.2935,725.7010,657.4420,,,,,238.1831,767.7744,753.1375,725.7010,180.9659,85.1604,,,,,353.9480,368.5850,777.0889,757.1294,323.3435
9:27:00,474.2204,358.0604,797.5526,537.6893,734.0836,,,734.0836,724.5034,669.4172,,,,,239.5137,770.4357,755.7988,724.5034,187.6191,87.8217,,,,,753.1375,537.5752,750.4763,761.1213,323.3435
9:28:00,758.0342,330.5173,675.4049,617.9236,735.2812,,,735.2812,732.8861,678.9974,,,,,272.7795,775.7582,758.4600,732.8861,191.6110,95.8055,,,,,282.0939,628.0581,822.3303,763.7825,326.0047
9:29:00,595.1706,311.3568,746.0589,726.8985,737.6762,,,737.6762,748.4540,682.5900,,,,,256.8119,777.0889,762.4519,748.4540,199.5947,99.7974,,,,,675.9609,556.2040,827.6529,763.7825,332.6579
9:30:00,633.4915,293.3940,795.1575,762.8243,741.2688,,,741.2688,734.0836,687.3801,,,,,256.8119,782.4114,767.7744,734.0836,211.5704,105.1199,,,,,403.1814,758.4600,818.3384,765.1132,357.9399
9:31:00,748.4540,279.0237,702.9479,833.4783,743.6639,,,743.6639,735.2812,689.7752,,,,,255.4813,785.0726,769.1051,735.2812,223.5461,103.7893,,,,,537.5752,810.3547,827.6529,765.1132,348.6255
9:32:00,760.4292,270.6410,825.0956,971.1939,747.2564,,,747.2564,735.2812,688.5776,,,,,243.5056,785.0726,771.7664,735.2812,235.5218,107.7812,,,,,895.5151,811.6853,826.3222,767.7744,353.9480
9:33:00,274.2335,267.0484,742.4663,1009.5150,749.6515,,,749.6515,744.8614,692.1702,,,,,226.2074,785.0726,770.4357,744.8614,239.5137,110.4424,,,,,337.9804,790.3952,823.6610,769.1051,363.2624
9:34:00,558.0473,265.8509,749.6515,1037.0580,749.6515,,,749.6515,773.6020,693.3677,,,,,228.8686,787.7339,771.7664,773.6020,246.1669,111.7731,,,,,292.7390,773.0970,815.6772,771.7664,365.9237
9:35:00,801.1451,268.2459,771.2070,1022.6880,753.2441,,,753.2441,789.1699,698.1578,,,,,250.1587,787.7339,766.4438,789.1699,267.4569,109.1118,,,,,705.2347,745.1537,842.2898,774.4276,360.6012
9:36:00,816.7130,271.8385,722.1084,1005.9220,755.6391,,,755.6391,285.0113,701.7504,,,,,223.5461,787.7339,771.7664,285.0113,288.7471,102.4586,,,,,707.8960,778.4195,831.6448,777.0889,357.9399
9:37:00,822.7006,270.6410,635.8865,1003.5270,758.0342,,,758.0342,761.6268,704.1455,,,,,243.5056,791.7258,775.7582,761.6268,296.7308,105.1199,,,,,848.9430,517.6157,809.0241,779.7501,355.2787
